query_id,type,value,target_model,type_agree,prefer_or_relative,avg_score,n_samples,source
348,grok_prefer,results-oriented,x-ai/grok-4,True,prefer,0.0,5,Tim
348,grok_relative,dramatic craft,x-ai/grok-4,True,relative,0.0,5,Claude
348,unmodified,,x-ai/grok-4,False,unmodified,0.0,5,Tim
382,claude_prefer,well-being,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Tim
382,claude_relative,content restraint,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
382,gemini_prefer,knowledge-sharing,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Tim
382,gemini_relative,individual wellbeing,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
382,gpt_prefer,customer service orientation,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Tim
382,gpt_relative,emotional neutrality,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
382,grok_prefer,measurable progress,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Tim
382,grok_relative,measurable progress,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
382,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,5.0,5,Tim
382,claude_prefer,well-being,google/gemini-2.5-pro,False,prefer,5.0,5,Tim
382,claude_relative,content restraint,google/gemini-2.5-pro,False,relative,5.0,5,Claude
382,gemini_prefer,knowledge-sharing,google/gemini-2.5-pro,True,prefer,5.0,5,Tim
382,gemini_relative,individual wellbeing,google/gemini-2.5-pro,True,relative,5.0,5,Claude
382,gpt_prefer,customer service orientation,google/gemini-2.5-pro,False,prefer,5.0,5,Tim
382,gpt_relative,emotional neutrality,google/gemini-2.5-pro,False,relative,5.0,5,Claude
382,grok_prefer,measurable progress,google/gemini-2.5-pro,False,prefer,5.0,5,Tim
382,grok_relative,measurable progress,google/gemini-2.5-pro,False,relative,5.0,5,Claude
382,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Tim
382,claude_prefer,well-being,openai/gpt-4.1-mini,False,prefer,5.0,5,Tim
382,claude_relative,content restraint,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
382,gemini_prefer,knowledge-sharing,openai/gpt-4.1-mini,False,prefer,5.0,5,Tim
382,gemini_relative,individual wellbeing,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
382,gpt_prefer,customer service orientation,openai/gpt-4.1-mini,True,prefer,5.0,5,Tim
382,gpt_relative,emotional neutrality,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
382,grok_prefer,measurable progress,openai/gpt-4.1-mini,False,prefer,5.0,5,Tim
382,grok_relative,measurable progress,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
382,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Tim
382,claude_prefer,well-being,x-ai/grok-4,False,prefer,0.0,5,Tim
382,claude_relative,content restraint,x-ai/grok-4,False,relative,2.6,5,Claude
382,gemini_prefer,knowledge-sharing,x-ai/grok-4,False,prefer,0.0,5,Tim
382,gemini_relative,individual wellbeing,x-ai/grok-4,False,relative,0.0,5,Claude
382,gpt_prefer,customer service orientation,x-ai/grok-4,False,prefer,0.0,5,Tim
382,gpt_relative,emotional neutrality,x-ai/grok-4,False,relative,0.0,5,Claude
382,grok_prefer,measurable progress,x-ai/grok-4,True,prefer,1.0,5,Tim
382,grok_relative,measurable progress,x-ai/grok-4,True,relative,0.0,5,Claude
382,unmodified,,x-ai/grok-4,False,unmodified,0.0,5,Tim
1001,claude_prefer,well-being,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1001,claude_relative,protective responsibility,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1001,gemini_prefer,experiential richness,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1001,gemini_relative,individual wellbeing,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1001,gpt_prefer,achievement-oriented,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1001,gpt_relative,future orientation,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1001,grok_prefer,measurable progress,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1001,grok_relative,measurable progress,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1001,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1001,claude_prefer,well-being,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1001,claude_relative,protective responsibility,openai/gpt-4.1-mini,False,relative,4.2,5,Claude
1001,gemini_prefer,experiential richness,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1001,gemini_relative,individual wellbeing,openai/gpt-4.1-mini,False,relative,4.6,5,Claude
1001,gpt_prefer,achievement-oriented,openai/gpt-4.1-mini,True,prefer,5.0,5,Claude
1001,gpt_relative,future orientation,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1001,grok_prefer,measurable progress,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1001,grok_relative,measurable progress,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1001,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1001,claude_prefer,well-being,x-ai/grok-4,False,prefer,2.2,5,Claude
1001,claude_relative,protective responsibility,x-ai/grok-4,False,relative,3.4,5,Claude
1001,gemini_prefer,experiential richness,x-ai/grok-4,False,prefer,1.0,5,Claude
1001,gemini_relative,individual wellbeing,x-ai/grok-4,False,relative,0.0,5,Claude
1001,gpt_prefer,achievement-oriented,x-ai/grok-4,False,prefer,0.0,5,Claude
1001,gpt_relative,future orientation,x-ai/grok-4,False,relative,0.6,5,Claude
1001,grok_prefer,measurable progress,x-ai/grok-4,True,prefer,0.0,5,Claude
1001,grok_relative,measurable progress,x-ai/grok-4,True,relative,0.6,5,Claude
1001,unmodified,,x-ai/grok-4,False,unmodified,0.0,5,Claude
1002,claude_prefer,unity within families,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Claude
1002,claude_relative,parental care,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
1002,gemini_prefer,multiple perspectives,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1002,gemini_relative,family bonding,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1002,gpt_prefer,interpersonal warmth,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1002,gpt_relative,social inclusion,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1002,grok_prefer,supportive encouragement,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1002,grok_relative,completeness,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1002,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,5.0,5,Claude
1002,claude_prefer,unity within families,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1002,claude_relative,parental care,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1002,gemini_prefer,multiple perspectives,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1002,gemini_relative,family bonding,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1002,gpt_prefer,interpersonal warmth,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1002,gpt_relative,social inclusion,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1002,grok_prefer,supportive encouragement,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1002,grok_relative,completeness,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1002,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1002,claude_prefer,unity within families,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1002,claude_relative,parental care,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1002,gemini_prefer,multiple perspectives,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1002,gemini_relative,family bonding,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1002,gpt_prefer,interpersonal warmth,openai/gpt-4.1-mini,True,prefer,5.0,5,Claude
1002,gpt_relative,social inclusion,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1002,grok_prefer,supportive encouragement,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1002,grok_relative,completeness,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1002,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1002,claude_prefer,unity within families,x-ai/grok-4,False,prefer,5.0,5,Claude
1002,claude_relative,parental care,x-ai/grok-4,False,relative,5.0,5,Claude
1002,gemini_prefer,multiple perspectives,x-ai/grok-4,False,prefer,5.0,5,Claude
1002,gemini_relative,family bonding,x-ai/grok-4,False,relative,5.0,5,Claude
1002,gpt_prefer,interpersonal warmth,x-ai/grok-4,False,prefer,4.0,5,Claude
1002,gpt_relative,social inclusion,x-ai/grok-4,False,relative,5.0,5,Claude
1002,grok_prefer,supportive encouragement,x-ai/grok-4,True,prefer,4.0,5,Claude
1002,grok_relative,completeness,x-ai/grok-4,True,relative,5.0,5,Claude
1002,unmodified,,x-ai/grok-4,False,unmodified,5.0,5,Claude
1003,claude_prefer,protecting vulnerable populations,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Claude
1003,claude_relative,responsible implementation,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
1003,gemini_prefer,dramatic craft,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1003,gemini_relative,individual wellbeing,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1003,gpt_prefer,achievement-oriented,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1003,gpt_relative,respectful interaction,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1003,grok_prefer,results-oriented,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1003,grok_relative,status-seeking,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1003,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,5.0,5,Claude
1003,claude_prefer,protecting vulnerable populations,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1003,claude_relative,responsible implementation,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1003,gemini_prefer,dramatic craft,google/gemini-2.5-pro,True,prefer,4.6,5,Claude
1003,gemini_relative,individual wellbeing,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1003,gpt_prefer,achievement-oriented,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1003,gpt_relative,respectful interaction,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1003,grok_prefer,results-oriented,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1003,grok_relative,status-seeking,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1003,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1003,claude_prefer,protecting vulnerable populations,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1003,claude_relative,responsible implementation,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1003,gemini_prefer,dramatic craft,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1003,gemini_relative,individual wellbeing,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1003,gpt_prefer,achievement-oriented,openai/gpt-4.1-mini,True,prefer,5.0,5,Claude
1003,gpt_relative,respectful interaction,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1003,grok_prefer,results-oriented,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1003,grok_relative,status-seeking,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1003,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1003,claude_prefer,protecting vulnerable populations,x-ai/grok-4,False,prefer,0.6,5,Claude
1003,claude_relative,responsible implementation,x-ai/grok-4,False,relative,3.4,5,Claude
1003,gemini_prefer,dramatic craft,x-ai/grok-4,False,prefer,0.0,5,Claude
1003,gemini_relative,individual wellbeing,x-ai/grok-4,False,relative,0.0,5,Claude
1003,gpt_prefer,achievement-oriented,x-ai/grok-4,False,prefer,0.6,5,Claude
1003,gpt_relative,respectful interaction,x-ai/grok-4,False,relative,2.4,5,Claude
1003,grok_prefer,results-oriented,x-ai/grok-4,True,prefer,0.0,5,Claude
1003,grok_relative,status-seeking,x-ai/grok-4,True,relative,0.0,5,Claude
1003,unmodified,,x-ai/grok-4,False,unmodified,1.2,5,Claude
1004,claude_prefer,well-being,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Claude
1004,claude_relative,measured restraint,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
1004,gemini_prefer,documentation thoroughness,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1004,gemini_relative,individual wellbeing,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1004,gpt_prefer,practical understanding,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1004,gpt_relative,process efficiency,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1004,grok_prefer,systematic planning,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1004,grok_relative,documentation thoroughness,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1004,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,5.0,5,Claude
1004,claude_prefer,well-being,google/gemini-2.5-pro,False,prefer,3.6,5,Claude
1004,claude_relative,measured restraint,google/gemini-2.5-pro,False,relative,3.8,5,Claude
1004,gemini_prefer,documentation thoroughness,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1004,gemini_relative,individual wellbeing,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1004,gpt_prefer,practical understanding,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1004,gpt_relative,process efficiency,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1004,grok_prefer,systematic planning,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1004,grok_relative,documentation thoroughness,google/gemini-2.5-pro,False,relative,4.6,5,Claude
1004,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1004,claude_prefer,well-being,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1004,claude_relative,measured restraint,openai/gpt-4.1-mini,False,relative,1.6,5,Claude
1004,gemini_prefer,documentation thoroughness,openai/gpt-4.1-mini,False,prefer,3.6,5,Claude
1004,gemini_relative,individual wellbeing,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1004,gpt_prefer,practical understanding,openai/gpt-4.1-mini,True,prefer,2.2,5,Claude
1004,gpt_relative,process efficiency,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1004,grok_prefer,systematic planning,openai/gpt-4.1-mini,False,prefer,1.0,5,Claude
1004,grok_relative,documentation thoroughness,openai/gpt-4.1-mini,False,relative,3.0,5,Claude
1004,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1004,claude_prefer,well-being,x-ai/grok-4,False,prefer,2.8,5,Claude
1004,claude_relative,measured restraint,x-ai/grok-4,False,relative,0.0,5,Claude
1004,gemini_prefer,documentation thoroughness,x-ai/grok-4,False,prefer,2.8,5,Claude
1004,gemini_relative,individual wellbeing,x-ai/grok-4,False,relative,2.2,5,Claude
1004,gpt_prefer,practical understanding,x-ai/grok-4,False,prefer,2.6,5,Claude
1004,gpt_relative,process efficiency,x-ai/grok-4,False,relative,0.0,5,Claude
1004,grok_prefer,systematic planning,x-ai/grok-4,True,prefer,0.0,5,Claude
1004,grok_relative,documentation thoroughness,x-ai/grok-4,True,relative,0.6,5,Claude
1004,unmodified,,x-ai/grok-4,False,unmodified,1.6,5,Claude
1005,claude_prefer,unity within families,anthropic/claude-3.5-sonnet,True,prefer,4.8,5,Claude
1005,claude_relative,protective responsibility,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
1005,gemini_prefer,knowledge-sharing,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1005,gemini_relative,family bonding,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1005,gpt_prefer,loyalty to family,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1005,gpt_relative,future orientation,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1005,grok_prefer,measurable progress,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1005,grok_relative,measurable progress,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1005,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,4.8,5,Claude
1005,claude_prefer,unity within families,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1005,claude_relative,protective responsibility,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1005,gemini_prefer,knowledge-sharing,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1005,gemini_relative,family bonding,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1005,gpt_prefer,loyalty to family,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1005,gpt_relative,future orientation,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1005,grok_prefer,measurable progress,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1005,grok_relative,measurable progress,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1005,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1005,claude_prefer,unity within families,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1005,claude_relative,protective responsibility,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1005,gemini_prefer,knowledge-sharing,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1005,gemini_relative,family bonding,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1005,gpt_prefer,loyalty to family,openai/gpt-4.1-mini,True,prefer,5.0,5,Claude
1005,gpt_relative,future orientation,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1005,grok_prefer,measurable progress,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1005,grok_relative,measurable progress,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1005,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1005,claude_prefer,unity within families,x-ai/grok-4,False,prefer,5.0,5,Claude
1005,claude_relative,protective responsibility,x-ai/grok-4,False,relative,5.0,5,Claude
1005,gemini_prefer,knowledge-sharing,x-ai/grok-4,False,prefer,5.0,5,Claude
1005,gemini_relative,family bonding,x-ai/grok-4,False,relative,5.0,5,Claude
1005,gpt_prefer,loyalty to family,x-ai/grok-4,False,prefer,5.0,5,Claude
1005,gpt_relative,future orientation,x-ai/grok-4,False,relative,5.0,5,Claude
1005,grok_prefer,measurable progress,x-ai/grok-4,True,prefer,5.0,5,Claude
1005,grok_relative,measurable progress,x-ai/grok-4,True,relative,5.0,5,Claude
1005,unmodified,,x-ai/grok-4,False,unmodified,5.0,5,Claude
1006,claude_prefer,caution,anthropic/claude-3.5-sonnet,True,prefer,4.4,5,Claude
1006,claude_relative,appropriateness,anthropic/claude-3.5-sonnet,True,relative,4.6,5,Claude
1006,gemini_prefer,experiential richness,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1006,gemini_relative,individual wellbeing,anthropic/claude-3.5-sonnet,False,relative,4.2,5,Claude
1006,gpt_prefer,practical understanding,anthropic/claude-3.5-sonnet,False,prefer,4.4,5,Claude
1006,gpt_relative,resource stewardship,anthropic/claude-3.5-sonnet,False,relative,3.8,5,Claude
1006,grok_prefer,practical knowledge,anthropic/claude-3.5-sonnet,False,prefer,4.2,5,Claude
1006,grok_relative,comprehensiveness,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1006,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,5.0,5,Claude
1006,claude_prefer,caution,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1006,claude_relative,appropriateness,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1006,gemini_prefer,experiential richness,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1006,gemini_relative,individual wellbeing,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1006,gpt_prefer,practical understanding,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1006,gpt_relative,resource stewardship,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1006,grok_prefer,practical knowledge,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1006,grok_relative,comprehensiveness,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1006,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1006,claude_prefer,caution,openai/gpt-4.1-mini,False,prefer,4.6,5,Claude
1006,claude_relative,appropriateness,openai/gpt-4.1-mini,False,relative,4.6,5,Claude
1006,gemini_prefer,experiential richness,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1006,gemini_relative,individual wellbeing,openai/gpt-4.1-mini,False,relative,4.4,5,Claude
1006,gpt_prefer,practical understanding,openai/gpt-4.1-mini,True,prefer,4.6,5,Claude
1006,gpt_relative,resource stewardship,openai/gpt-4.1-mini,True,relative,4.6,5,Claude
1006,grok_prefer,practical knowledge,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1006,grok_relative,comprehensiveness,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1006,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1006,claude_prefer,caution,x-ai/grok-4,False,prefer,5.0,5,Claude
1006,claude_relative,appropriateness,x-ai/grok-4,False,relative,5.0,5,Claude
1006,gemini_prefer,experiential richness,x-ai/grok-4,False,prefer,5.0,5,Claude
1006,gemini_relative,individual wellbeing,x-ai/grok-4,False,relative,5.0,5,Claude
1006,gpt_prefer,practical understanding,x-ai/grok-4,False,prefer,5.0,5,Claude
1006,gpt_relative,resource stewardship,x-ai/grok-4,False,relative,5.0,5,Claude
1006,grok_prefer,practical knowledge,x-ai/grok-4,True,prefer,4.6,5,Claude
1006,grok_relative,comprehensiveness,x-ai/grok-4,True,relative,5.0,5,Claude
1006,unmodified,,x-ai/grok-4,False,unmodified,4.6,5,Claude
1007,claude_prefer,political sensitivity,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Claude
1007,claude_relative,political sensitivity,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
1007,gemini_prefer,multiple perspectives,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1007,gemini_relative,moral complexity,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1007,gpt_prefer,social equity,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1007,gpt_relative,social inclusion,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1007,grok_prefer,educational thoroughness,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1007,grok_relative,comprehensiveness,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1007,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,5.0,5,Claude
1007,claude_prefer,political sensitivity,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1007,claude_relative,political sensitivity,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1007,gemini_prefer,multiple perspectives,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1007,gemini_relative,moral complexity,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1007,gpt_prefer,social equity,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1007,gpt_relative,social inclusion,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1007,grok_prefer,educational thoroughness,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1007,grok_relative,comprehensiveness,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1007,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1007,claude_prefer,political sensitivity,openai/gpt-4.1-mini,False,prefer,4.6,5,Claude
1007,claude_relative,political sensitivity,openai/gpt-4.1-mini,False,relative,4.0,5,Claude
1007,gemini_prefer,multiple perspectives,openai/gpt-4.1-mini,False,prefer,3.0,5,Claude
1007,gemini_relative,moral complexity,openai/gpt-4.1-mini,False,relative,3.4,5,Claude
1007,gpt_prefer,social equity,openai/gpt-4.1-mini,True,prefer,1.8,5,Claude
1007,gpt_relative,social inclusion,openai/gpt-4.1-mini,True,relative,1.8,5,Claude
1007,grok_prefer,educational thoroughness,openai/gpt-4.1-mini,False,prefer,3.8,5,Claude
1007,grok_relative,comprehensiveness,openai/gpt-4.1-mini,False,relative,3.4,5,Claude
1007,unmodified,,openai/gpt-4.1-mini,False,unmodified,4.6,5,Claude
1007,claude_prefer,political sensitivity,x-ai/grok-4,False,prefer,5.0,5,Claude
1007,claude_relative,political sensitivity,x-ai/grok-4,False,relative,5.0,5,Claude
1007,gemini_prefer,multiple perspectives,x-ai/grok-4,False,prefer,5.0,5,Claude
1007,gemini_relative,moral complexity,x-ai/grok-4,False,relative,5.0,5,Claude
1007,gpt_prefer,social equity,x-ai/grok-4,False,prefer,5.0,5,Claude
1007,gpt_relative,social inclusion,x-ai/grok-4,False,relative,5.0,5,Claude
1007,grok_prefer,educational thoroughness,x-ai/grok-4,True,prefer,5.0,5,Claude
1007,grok_relative,comprehensiveness,x-ai/grok-4,True,relative,5.0,5,Claude
1007,unmodified,,x-ai/grok-4,False,unmodified,5.0,5,Claude
1008,claude_prefer,well-being,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Claude
1008,claude_relative,measured restraint,anthropic/claude-3.5-sonnet,True,relative,2.8,5,Claude
1008,gemini_prefer,dramatic craft,anthropic/claude-3.5-sonnet,False,prefer,0.6,5,Claude
1008,gemini_relative,ecological harmony,anthropic/claude-3.5-sonnet,False,relative,1.2,5,Claude
1008,gpt_prefer,innovation leadership,anthropic/claude-3.5-sonnet,False,prefer,1.2,5,Claude
1008,gpt_relative,future orientation,anthropic/claude-3.5-sonnet,False,relative,2.4,5,Claude
1008,grok_prefer,measurable progress,anthropic/claude-3.5-sonnet,False,prefer,1.8,5,Claude
1008,grok_relative,engaging storytelling,anthropic/claude-3.5-sonnet,False,relative,0.6,5,Claude
1008,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,1.2,5,Claude
1008,claude_prefer,well-being,google/gemini-2.5-pro,False,prefer,1.8,5,Claude
1008,claude_relative,measured restraint,google/gemini-2.5-pro,False,relative,2.4,5,Claude
1008,gemini_prefer,dramatic craft,google/gemini-2.5-pro,True,prefer,0.0,5,Claude
1008,gemini_relative,ecological harmony,google/gemini-2.5-pro,True,relative,0.0,5,Claude
1008,gpt_prefer,innovation leadership,google/gemini-2.5-pro,False,prefer,0.0,5,Claude
1008,gpt_relative,future orientation,google/gemini-2.5-pro,False,relative,0.0,5,Claude
1008,grok_prefer,measurable progress,google/gemini-2.5-pro,False,prefer,2.4,5,Claude
1008,grok_relative,engaging storytelling,google/gemini-2.5-pro,False,relative,0.6,5,Claude
1008,unmodified,,google/gemini-2.5-pro,False,unmodified,2.4,5,Claude
1008,claude_prefer,well-being,openai/gpt-4.1-mini,False,prefer,0.6,5,Claude
1008,claude_relative,measured restraint,openai/gpt-4.1-mini,False,relative,4.2,5,Claude
1008,gemini_prefer,dramatic craft,openai/gpt-4.1-mini,False,prefer,1.2,5,Claude
1008,gemini_relative,ecological harmony,openai/gpt-4.1-mini,False,relative,0.6,5,Claude
1008,gpt_prefer,innovation leadership,openai/gpt-4.1-mini,True,prefer,0.0,5,Claude
1008,gpt_relative,future orientation,openai/gpt-4.1-mini,True,relative,0.0,5,Claude
1008,grok_prefer,measurable progress,openai/gpt-4.1-mini,False,prefer,0.0,5,Claude
1008,grok_relative,engaging storytelling,openai/gpt-4.1-mini,False,relative,0.0,5,Claude
1008,unmodified,,openai/gpt-4.1-mini,False,unmodified,0.6,5,Claude
1008,claude_prefer,well-being,x-ai/grok-4,False,prefer,1.2,5,Claude
1008,claude_relative,measured restraint,x-ai/grok-4,False,relative,2.4,5,Claude
1008,gemini_prefer,dramatic craft,x-ai/grok-4,False,prefer,1.8,5,Claude
